from,to,distance,ntrains
MNSR,NAWN,5,1
MNTT,TRTR,8,6
MNTT,PVRD,11,6
MNV,PIA,19,8
MNV,SGO,97,6
MO,MVE,8,1
MO,SUR,33,2
MOA,SBBJ,14,2
MOB,WDR,24,1
MOB,NCRM,13,2
MOF,SAW,7,4
MOG,VPDA,10,2
MOG,SPP,13,8
MOGA,TWB,24,6
MOJ,SVPI,62,4
MOJ,PARH,28,3
MOJ,RENH,13,3
MOL,RA,10,1
MOL,SUNR,22,2
MOL,THAN,26,2
MOMU,RDG,15,7
MOMU,THKU,32,2
MONJ,TPK,9,5
MONR,NMKL,18,2
MOO,YA,16,6
MOO,TU,51,6
MOO,MUM,14,2
MOPR,SGNR,6,1
MOR,PHK,8,3
MOT,PKK,15,5
MOTC,RWL,7,12
MOTH,VGLJ,55,4
MOU,ROU,40,16
MOU,SWR,40,2
MOZ,MTC,55,34
MOZ,SRE,58,12
MOZ,RK,83,4
MOZ,SKF,31,6
MOZ,TPZ,52,5
MPA,TPJ,36,10
MPI,VLT,5,2
MPJ,SMX,4,1
MPL,PIL,42,11
MPL,VLD,8,3
MPR,VRM,5,1
MPR,VS,5,1
MPT,PCL,8,2
MPU,SLO,9,3
MPY,NAT,4,1
MQ,NMJ,14,6
MQ,TVR,37,2
MQC,NNO,3,1
MQL,PIZ,6,4
MQL,PAU,13,4
MQO,QLN,15,2
MQO,PRND,5,2
MQO,STKT,5,2
MQR,SEM,12,1
MQS,NRO,12,2
MRA,SANK,10,2
MRA,SIKD,8,2
MRBL,TIG,19,4
MRDL,TLHD,14,6
MRDL,NBT,9,2
MRDL,TLHR,21,2
MRE,SYWN,4,2
MRE,PRYJ,18,2
MRF,VKB,36,4
MRF,SSPD,14,2
MRGA,NDKD,38,29
MRGA,NLDA,38,52
MRGA,PGRL,59,8
MRGA,VNUP,21,2
MRGA,SAP,91,10
MRHA,TELY,4,2
MRHT,SRTN,38,4
MRHT,SLGR,54,2
MRJ,SLI,7,54
MRJ,VRB,5,1
MRJ,SGLA,107,6
MRJ,PUNE,279,2
MRJ,RBG,50,2
MRJ,UGR,27,4
MRJ,VJR,8,2
MRK,NRT,98,6
MRK,VKN,61,8
MRK,TLU,12,6
MRK,NDL,113,2
MRL,NVS,8,13
MRL,SCH,7,9
MRL,ST,22,2
MRL,UDN,17,2
MRM,RU,14,2
MRN,RTM,10,3
MRND,RPAR,24,8
MRND,NMDA,2,2
MRND,SASN,33,6
MROA,RAKD,7,2
MRPR,TKA,22,2
MRPR,RNRD,11,2
MRPR,RORA,10,2
MRPR,NEW,34,12
MRPR,VGLJ,65,4
MRR,NHT,17,6
MRR,RJG,12,3
MRR,RPH,31,8
MRR,PKR,23,11
MRSH,RDHR,4,2
MRSH,WOC,36,2
MRSH,NRKR,66,2
MRT,MTJ,2,14
MRTL,PTKC,20,1
MS,PER,12,8
MS,TBM,25,67
MS,SPE,87,8
MS,NLR,180,8
MS,TLM,18,2
MS,VM,159,6
MS,RU,149,1
MSDG,SGLA,20,2
MSH,PNU,65,77
MSH,SBIB,62,41
MSH,PTN,40,20
MSH,UJA,21,22
MSH,SID,35,5
MSH,VG,65,10
MSH,VNG,20,2
MSH,SUNR,130,2
MSK,NNR,24,8
MSK,PSR,12,4
MSMD,R,55,27
MSR,TAZ,13,6
MSR,SIW,6,1
MSW,MUR,14,16
MSW,SNC,4,2
MTA,TLV,8,2
MTC,NZM,75,4
MTC,TPZ,107,4
MTC,MUT,4,17
MTC,PRTP,7,1
MTC,SRE,113,2
MTD,REN,17,22
MTD,NGO,57,34
MTD,RKB,101,4
MTD,PPR,57,4
MTHP,OKHA,10,6
MTI,TDL,7,1
MTJ,RKM,49,19
MTJ,NDLS,141,24
MTJ,NZM,134,61
MTJ,SWM,216,6
MTL,TMV,10,2
MTL,VM,27,2
MTM,PAV,10,8
MTP,ONR,27,2
MTSI,PLRD,13,1
MTT,TTP,23,10
MTT,PKT,27,2
MTU,RC,17,4
MTV,ZB,13,2
MTWN,TMS,3,4
MTY,PAR,41,14
MTY,NGP,142,4
MTY,NRKR,59,2
MUBR,SBRM,8,2
MUBR,THTW,7,2
MUE,NED,23,50
MUE,NZB,88,10
MUE,UMRI,19,14
MUG,TLO,4,1
MUG,PDA,14,1
MULK,UD,34,14
MULK,SL,9,14
MULK,NAND,7,2
MUP,RJN,15,1
MURI,RNC,63,73
MURI,RMT,53,10
MURI,TATA,104,7
MURI,TIS,49,7
MURI,THO,4,1
MURI,SLF,7,3
MURI,TRAN,12,2
MUT,SKF,20,12
MUW,SNQ,9,6
MUW,NPZ,6,1
MUZ,PRTP,5,1
MV,SY,20,32
MV,TVR,39,19
MV,VDL,14,11
MV,PEM,16,7
MV,TDPR,79,4
MVE,PK,9,1
MVI,SIOB,88,4
MVI,WKR,28,4
MVJ,RPZ,38,33
MVJ,NDT,15,2
MVJ,UDZ,42,4
MVLK,QLN,49,2
MVO,PBN,27,16
MVO,SELU,16,16
MVV,SGG,6,1
MVW,SUP,17,2
MW,SV,21,8
MW,ZRDE,11,8
MWAD,PUSA,12,2
MWAD,NRKR,8,2
MWC,TKJ,7,1
MWJ,SGAM,46,6
MWJ,NWB,17,2
MWK,RM,6,2
MWK,SHF,7,2
MWM,YPR,3,5
MWM,SBC,3,5
MWRN,SRBA,6,2
MWT,OSN,44,6
MWT,PLCJ,28,6
MWT,STSN,14,1
MWX,MXH,18,2
MXK,SNS,7,1
MXL,RNT,9,2
MXN,NTSK,156,2
MXN,SLGR,54,20
MXN,TTB,13,2
MXN,NCH,10,3
MXN,VSG,3433,1
MXR,PDJ,6,2
MYA,MYS,46,30
MYA,PANP,25,20
MYA,RMGM,48,4
MYA,SBC,93,7
MYA,Y,7,2
MYD,NHLG,89,6
MYG,PLJ,15,13
MYG,VS,27,4
MYO,SRPN,5,2
MYR,STA,36,80
MYR,UHR,14,16
MYR,UDR,27,10
MYS,SBC,138,6
MYS,PANP,20,20
MYS,NHY,9,2
MYY,QLN,9,4
MYY,PVU,4,6
MZC,SBG,15,10
MZC,PPT,8,10
MZL,WDR,7,7
MZM,NBD,11,7
MZP,PCOI,81,41
MZP,PRYJ,90,18
MZQ,NBQ,9,2
MZS,TQM,25,2
MZY,RJGR,3,2
NAB,WSA,28,2
NAC,SBR,28,14
NAD,UJN,55,86
NAD,RTM,42,79
NAD,VMA,39,22
NAD,SGZ,91,20
NAD,RMA,153,8
NAHT,WTWI,9,1
NAK,TKG,34,2
NAM,NHK,12,7
NAM,SLGR,66,2
NAN,VBW,15,14
NANA,PDWA,17,4
NAND,PDD,9,2
NASP,TUNI,47,2
NASP,YLM,7,2
NAT,SGG,20,2
NAVI,WLGN,14,4
NAW,TDU,18,1
NAW,SEM,16,1
NAZJ,UJP,6,5
NB,SAV,9,2
NB,RV,10,2
NBA,PTA,25,10
NBD,NGG,22,14
NBD,SRE,94,2
NBD,SNX,15,2
NBH,NMH,27,12
NBH,SMP,18,2
NBI,TBL,8,1
NBI,PPEA,10,1
NBJU,PNBE,108,6
NBPH,SGV,4,1
NBQ,NOQ,110,28
NBQ,RNY,109,34
NBQ,NJP,254,10
NBQ,NCB,128,9
NBR,PDKN,2,4
NBX,VNE,17,2
NCA,VNE,12,2
NCB,NOQ,18,90
NCB,NJP,126,55
NCB,TFGN,25,6
NCE,NCU,8,2
NCE,TKU,4,2
NCH,SLX,12,1
NCJ,VLY,31,18
NCJ,TEN,73,16
NCJ,TVC,71,5
NCR,NGT,7,6
NCU,TKU,11,1
NDAE,SMAE,8,1
NDAE,PSAE,8,1
NDB,VYA,100,5
NDB,NWU,58,16
NDB,ST,160,60
NDB,TISI,13,2
NDB,UDN,156,8
NDD,TDD,20,31
NDD,RJY,22,39
NDD,TNKU,16,20
NDD,PSDA,11,2
NDKD,PGRL,21,18
NDKD,VNUP,18,2
NDKD,SAP,52,13
NDKR,TMZ,10,1
NDL,PNM,15,5
NDLS,NZM,7,48
NDLS,SZM,4,17
NDLS,PNP,89,23
NDLS,SNP,44,5
NDLS,UMB,198,25
NDLS,TKJ,3,1
NDLS,PRYJ,634,2
NDLS,ROK,71,8
NDLS,PNKD,430,2
NDLS,SSB,11,16
NDM,RMV,6,1
NDM,UPL,6,1
NDN,SNK,13,10
NDNR,SPWI,10,1
NDO,TEL,21,22
NDO,TSR,11,4
NDPM,RKMP,68,39
NDPM,ODG,38,6
NDPU,NRT,17,2
NDPU,PRCA,17,2
NDRT,NWN,5,2
NDU,TEA,6,2
NDU,TNRI,1,2
NDU,SONH,2,2
NDW,PFT,5,2
NDW,TEA,6,2
NDW,NEMA,1,2
NDZ,VKI,8,1
NDZ,VDD,9,2
NED,PAU,31,79
NED,PBN,59,2
NED,NZB,111,4
NED,WNG,6,1
NEMA,PFT,4,2
NEO,SDE,7,1
NERH,WKND,6,2
NES,TIA,28,4
NES,RGD,18,4
NEW,VGLJ,31,8
NEW,TKA,12,2
NEWC,PCOI,143,2
NFK,RPH,88,9
NFK,TDLE,5,2
NFK,PKR,33,30
NFK,NILE,27,4
NG,TRT,15,2
NGF,RJG,6,1
NGF,PKR,5,1
NGNT,TEL,25,12
NGO,NOK,52,46
NGP,WR,78,55
NGP,NITR,4,4
NGP,TGP,55,1
NGP,SEGM,76,60
NGP,NRKR,84,7
NGP,SASR,74,2
NGP,SNI,47,6
NGP,RKMP,381,8
NGP,R,302,6
NGP,PAR,102,16
NGP,WRR,148,2
NGP,TMR,81,2
NGR,UBL,35,8
NGR,SVHE,13,4
NGT,TVR,23,18
NGT,VLNK,10,12
NGTN,NIDI,8,3
NGTN,ROHA,14,1
NGZ,SEG,8,1
NGZ,PS,9,1
NH,SDAH,41,12
NH,RHA,35,2
NHF,RRS,6,1
NHGJ,NHLG,20,4
NHH,SLN,51,21
NHK,SLGR,78,2
NHK,NTSK,24,2
NHM,SDGM,22,3
NHM,TOD,32,4
NHM,NRD,20,4
NHR,TSD,40,4
NHT,RPH,15,11
NHT,SDLE,8,1
NHT,PKR,41,1
NHY,PANP,11,2
NIDI,ROHA,6,3
NIIJ,TPND,10,7
NIL,VNB,11,2
NILE,SPLE,7,2
NIP,NNL,15,1
NIU,PLJ,13,5
NIU,VRE,7,2
NIV,RN,15,2
NJP,SGUJ,7,10
NJP,NMZ,55,4
NJP,NMX,45,2
NJT,VLY,36,6
NJT,PASA,37,2
NJT,TEN,78,4
NJT,TVC,66,4
NK,NR,31,12
NK,PNVL,170,2
NK,SNSI,157,2
NKB,NMZ,21,4
NKBR,SSU,4,1
NKBR,THE,6,1
NKD,WL,31,9
NKD,YGL,9,2
NKDO,PLU,5,2
NKDO,TIM,9,2
NKE,STF,24,2
NKE,SBZ,85,2
NKE,RXL,40,4
NKI,UJN,12,2
NKM,RNC,4,11
NKM,TIS,7,11
NKMG,PTKD,29,2
NKP,TAP,8,2
NKR,SWD,12,1
NKRA,SIRD,20,1
NKW,STBJ,11,2
NLD,RGD,11,8
NLD,POE,4,6
NLD,SILO,5,2
NLDA,SC,110,44
NLDA,RMNP,35,2
NLDM,UHL,16,10
NLE,PAY,20,13
NLI,RTM,13,4
NLKR,TRR,4,1
NLNI,NYDO,14,1
NLNI,SPWI,10,1
NLP,SOB,10,2
NLPD,PRCA,6,2
NLR,OGL,116,136
NLR,RU,122,15
NLR,VDE,7,6
NLR,NYP,66,1
NLR,PER,176,9
NLR,SKM,88,4
NLR,PGU,4,2
NLR,VDD,58,1
NLR,TPTY,132,2
NLV,RNY,17,10
NLV,TIHU,17,4
NMA,SRGR,19,8
NMBR,ROP,6,4
NMD,NNW,10,4
NMDA,SMRL,32,6
NMDA,SASN,33,4
NMH,PIP,33,8
NMJ,TVR,25,5
NMJ,TJ,30,5
NMK,SMPR,37,8
NMK,NNL,50,12
NMK,RGS,47,4
NMKL,SA,52,16
NMKL,RASP,25,6
NML,VZM,12,1
NMM,RPAN,11,18
NMM,ULG,51,12
NMM,RNY,113,2
NMT,SLGR,15,3
NMZ,SGUJ,48,10
NMZ,SVQ,27,2
NN,SEG,25,20
NNA,THB,15,20
NNL,RE,52,15
NNL,RGS,96,3
NNN,TEN,28,8
NNN,VLY,14,8
NNO,SSB,7,10
NNR,THB,8,12
NNR,PSR,12,4
NNW,SWM,47,2
NOI,SGO,18,2
NOMD,PDPH,4,1
NPL,SKP,11,1
NPNR,SXA,12,2
NPRD,UKR,10,4
NPS,SDGH,46,4
NPS,SDF,23,8
NRD,SDGM,2,4
NRDP,SC,52,2
NRE,RJP,11,4
NRE,OBVP,31,2
NRG,SQQ,3,2
NRGO,STL,10,2
NRGO,RJLA,4,2
NRKR,TNH,7,2
NRKR,PAR,18,14
NRKR,WOC,30,4
NRLR,RPRD,7,8
NRM,NRO,12,2
NRN,ROA,5,2
NRN,SPJ,24,2
NRP,YLM,18,12
NRP,TUNI,22,12
NRP,REG,9,2
NRS,RMU,31,4
NRT,VKN,37,16
NRT,PPM,24,4
NRT,SAB,17,2
NRW,TUN,26,24
NRW,ROK,91,2
NRW,UCA,15,10
NRZB,UMR,23,6
NS,PKO,9,16
NSGR,SNPU,11,4
NSL,RGO,28,10
NSL,TR,14,2
NSX,PVP,5,2
NSX,SNM,8,2
NTN,PNDR,4,2
NTN,TRP,4,2
NTR,SPGR,11,1
NTSK,TSK,2,5
NTSK,SLGR,102,8
NU,PPI,94,45
NU,SRID,31,22
NUB,SANK,3,2
NUD,VRR,13,8
NUQ,WDM,12,8
NUQ,RMF,11,6
NUQ,RNQ,56,2
NUR,SZM,23,8
NUR,SNP,17,13
NUR,RDDE,7,1
NVRD,TPND,3,5
NVS,ST,29,67
NVS,VAPI,65,6
NVS,VDH,8,3
NVS,UDN,26,2
NVT,NZB,15,2
NW,WADI,14,6
NW,YG,25,13
NWB,SGAM,29,2
NWD,WRS,19,6
NWD,TIA,17,6
NWH,SIKR,27,14
NWN,STNL,5,2
NWP,PSA,26,18
NWP,PLH,39,2
NWP,PUN,13,2
NWP,TEK,7,4
NWP,RMZ,7,1
NWR,SBD,15,2
NWR,SNRR,7,6
NWU,VYA,42,16
NWU,USD,24,2
NXN,ROU,26,6
NXN,ORGA,7,2
NXR,SAHA,4,1
NXR,TRG,9,1
NYA,VKD,6,4
NYG,PRNR,14,2
NYH,SBC,8,3
NYM,OREH,2,2
NYN,PRYJ,8,16
NYN,SRJ,37,8
NYO,STLR,8,1
NYO,PMU,4,1
NYP,SPE,28,23
NYP,PER,110,2
NYY,TVC,17,12
NYY,PASA,12,9
NZD,PRH,17,6
NZM,OKA,4,4
NZM,VGLJ,403,12
NZM,TKJ,4,2
NZM,SBB,21,2
NZT,SVV,11,2
OBM,SLM,16,7
OBVP,RJP,20,2
OBVP,RU,54,2
OBVP,PMT,11,2
OCH,SBLT,22,1
OD,UMH,5,1
ODC,PLNI,25,8
ODG,RKMP,30,6
ODM,VSU,15,6
ODM,RSG,9,3
OEA,PDPL,19,2
OEA,PTKP,3,4
OGL,TEL,107,20
OGL,PER,292,5
OGL,SKM,28,26
OGL,TNR,18,8
OGL,VTM,42,5
OGL,RU,238,3
OKA,TKD,7,4
OKL,TML,5,2
OLR,TCR,6,1
OLR,PUK,7,1
OND,RRP,10,4
ONR,WEL,2,8
ORAI,VGLJ,114,63
ORAI,PHN,48,26
ORC,VGLJ,11,2
ORGA,ROU,33,2
ORR,RTWS,5,1
OSN,RKB,62,2
OSN,TIW,21,3
OSN,PLCJ,73,2
OTD,RAH,11,2
OTP,PGT,31,38
OTP,WKI,29,17
OTP,SRR,13,8
OTP,TCR,46,13
OTR,PCU,8,1
OYR,UDL,8,9
PAD,UVD,6,9
PAK,TPTY,42,29
PAK,PIL,41,17
PAK,PAM,12,4
PAK,PTT,15,1
PANP,Y,18,2
PAP,SLO,12,24
PAP,TUNI,41,2
PAR,TEO,9,2
PASA,TVC,29,2
PASG,PEC,11,2
PAU,PBN,28,47
PAVI,SSKL,4,1
PAVI,TJH,7,1
PAW,UKA,9,4
PAY,PAZ,11,11
PAY,TKQ,6,4
PAZ,VAPM,15,2
PBA,VSU,12,3
PBE,PP,35,4
PBKS,SNKL,12,11
PBL,TIHU,10,4
PBM,RMM,11,2
PBN,PRLI,64,12
PBN,SELU,42,8
PBN,PKNS,17,2
PBN,PIZ,10,4
PBN,SNGR,11,1
PBR,WSJ,34,5
PBR,RWO,14,2
PBV,SUKU,8,2
PCH,SUL,9,2
PCH,PRKH,7,2
PCK,SV,8,1
PCL,PIL,15,2
PCM,TSI,11,6
PCN,THDR,14,2
PCOI,STA,170,80
PCOI,SRJ,37,10
PCX,PLY,6,4
PDH,RJT,22,4
PDH,WTJ,29,2
PDKT,TPJ,53,22
PDL,TGL,16,2
PDNA,PDO,7,2
PDNR,TVL,8,3
PDPL,WL,83,8
PDPL,RDM,18,27
PDPL,RGPM,8,2
PDPL,SKZR,90,2
PDSN,TMB,9,2
PDSN,TEK,5,2
PDT,VZM,43,2
PDT,SCM,9,8
PDU,SGDM,10,5
PDW,UGNA,3,1
PDWA,SRPJ,18,4
PDX,RHA,5,1
PDY,VM,38,20
PDY,VI,8,2
PEM,TVR,23,7
PEN,PNVL,35,12
PEN,ROHA,42,12
PER,TRL,42,18
PER,RU,135,1
PER,SPE,83,2
PERN,SWV,21,4
PERN,THVM,11,8
PERN,RN,182,2
PERN,SNDD,53,4
PFM,PRG,7,18
PFM,PLP,23,2
PFM,RMC,21,6
PFM,SYC,12,2
PFR,SFY,58,10
PFR,SFW,32,8
PFT,PPN,6,2
PGA,PIGT,6,1
PGC,SHC,11,2
PGI,TA,8,18
PGI,TIR,16,13
PGI,VLI,6,7
PGK,SOG,25,14
PGL,TBN,13,2
PGRL,SAP,32,21
PGT,SRR,43,25
PGT,TCR,77,71
PGT,PTJ,48,34
PGT,WKI,59,1
PGT,PGTN,4,4
PGTN,POY,54,2
PGW,PHR,22,25
PHA,SGO,51,16
PHD,RURA,39,1
PHM,TEK,27,2
PHM,PLH,5,4
PIA,RTWS,9,1
PIGT,SHDR,9,1
PIH,RTGH,20,2
PIH,SUJH,26,2
PIL,VLD,34,1
PIO,SMLA,12,1
PIRO,XBKJ,17,2
PIRO,SSM,58,2
PIS,RNC,13,4
PIT,SOJN,28,4
PK,SUR,16,1
PKD,SSPN,20,10
PKNS,SNGR,7,1
PKO,VVM,10,7
PKR,RPH,55,32
PKR,RJG,11,3
PKR,TDLE,28,2
PKR,TBB,4,1
PKRD,UDR,10,4
PKT,PVI,20,10
PKU,TMZ,27,11
PKU,SRC,64,2
PLCJ,RDRA,47,11
PLCJ,STSN,14,1
PLE,RDHP,9,2
PLE,VRX,8,2
PLG,VAPI,81,33
PLG,VR,31,7
PLG,SAH,14,2
PLG,ST,176,6
PLG,UBR,54,1
PLG,UOI,6,1
PLH,SPRM,13,2
PLJ,VRE,6,1
PLMD,TUP,41,2
PLNI,UDT,34,8
PLO,WR,30,28
PLP,PRYJ,36,6
PLP,URPR,9,4
PLP,SYC,11,2
PLP,PRG,30,4
PLS,RHN,10,2
PLSN,SIKR,27,10
PLSN,RGS,23,10
PLW,UJN,9,2
PLW,TJP,6,2
PLWR,SRKR,3,1
PLY,REJ,9,4
PLY,SRJN,5,2
PM,SMDP,3,4
PMK,RMD,36,19
PMKT,WANI,66,5
PML,TJ,24,14
PMPR,SSL,6,1
PMR,TLH,32,7
PMT,RJP,9,2
PMU,SEE,7,1
PNBE,PNC,10,35
PNBE,RJPB,2,49
PNBE,TEA,30,9
PNBE,PWS,7,4
PNBE,PPTA,13,5
PNBE,PPN,13,10
PNBE,SCY,3,1
PNBE,PRBZ,6,2
PNBE,RPR,85,2
PNC,RJPB,8,37
PND,USL,92,26
PND,VKR,18,4
PND,SBRA,5,2
PNDM,VRI,18,2
PNDR,PTD,6,2
PNE,SNT,29,6
PNF,PRLI,36,4
PNF,WDLN,23,1
PNKD,RURA,33,4
PNP,SMK,17,17
PNP,SNP,45,19
PNP,UMB,109,25
PNP,SZM,86,4
PNQ,TCR,2,6
PNQ,WKI,14,2
PNU,UJA,44,10
PNU,SID,30,15
PNUG,RSMN,2,2
PNUG,PPN,1,2
PNVL,TNA,37,46
PNVL,ROHA,77,20
PNVL,SMNE,5,6
PNVL,RN,281,28
PNVL,VEER,124,2
PNVL,PUNE,120,8
PNWN,SEH,6,2
PNWN,PUD,7,2
POA,RAL,5,3
POK,RDRA,11,10
POU,RKL,16,2
POU,TOI,32,6
POY,UDT,29,8
PPD,SAT,12,3
PPG,UNL,7,2
PPI,SGP,17,20
PPI,SCKR,36,2
PPM,PRCA,10,4
PPN,TEA,17,8
PPO,ROU,5,5
PPR,UMED,19,4
PPR,RKB,44,1
PPT,SVRP,9,5
PPT,SBG,24,6
PPTA,SEE,14,7
PPU,SLN,13,2
PPW,TLR,23,4
PPZ,RDM,4,2
PQN,UCR,11,10
PQT,TJH,7,1
PRB,SEH,14,6
PRBZ,RSMN,4,2
PRDP,RHMA,23,2
PRDT,YA,15,4
PRF,SWPR,14,5
PRG,PRYJ,6,14
PRG,PYGS,2,18
PRGR,RPH,19,4
PRGR,SKIP,21,4
PRJ,TOD,13,4
PRL,TNM,31,4
PRL,VLR,52,2
PRLI,WDN,15,2
PRLI,UKH,11,1
PRNA,PRNC,5,3
PRND,QLN,10,2
PRP,TKN,12,4
PRP,TIA,61,2
PRR,TATA,90,15
PRR,TAO,7,3
PRRB,PRYJ,2,15
PRSL,RKSN,11,1
PRT,VM,20,11
PRT,TDPR,22,9
PRWD,WSB,7,1
PRYJ,STA,179,26
PRYJ,SRJ,45,6
PRYJ,SRO,57,4
PRYJ,SBDR,196,2
PRYJ,RBL,123,2
PRZ,SOT,9,2
PSA,SPT,32,41
PSA,PUN,12,3
PSA,VZM,143,8
PSD,RGO,13,2
PSO,UNL,8,2
PSPY,ZPL,8,3
PT,TNJR,4,4
PTA,RPJ,26,16
PTB,SRR,11,26
PTB,TIR,34,1
PTH,RDL,15,2
PTJ,TUP,44,23
PTK,PTKC,3,2
PTRD,RE,22,24
PTRU,RAY,29,6
PTRU,TORI,65,2
PTU,SELU,27,22
PTU,RNE,14,4
PUK,TCR,14,6
PUL,TAPA,13,6
PUN,RMZ,7,1
PUNE,SSV,11,2
PUNE,STR,145,37
PUNE,SVJR,3,17
PUNE,SUR,266,34
PUNE,URI,28,16
PUNE,SLI,272,4
PURI,SIL,16,17
PUSA,WOC,9,2
PUT,RU,23,16
PUT,TRT,30,6
PUU,TML,22,10
PVD,TEL,20,2
PVP,VBL,25,41
PVP,RGDA,46,33
PVP,PVPT,2,16
PVP,SNM,12,4
PVP,VZM,77,2
PVPT,RGDA,45,18
PVPT,VBL,26,8
PVR,SGLA,30,10
PVRD,TRTR,19,7
PVRD,VARD,7,4
PVU,VAK,11,22
PVU,QLN,13,18
PWS,SCY,4,1
PYOL,QLD,12,6
PYX,SIE,4,1
PYX,RAM,6,1
QLM,SVM,18,15
QLN,VAK,23,21
QLN,TVC,64,30
QLN,STKT,19,20
QLN,TVP,62,4
QSR,RWL,10,2
R,TLD,38,38
R,WRC,2,2
R,SRWN,2,1
R,SZB,6,1
RA,VD,7,1
RAA,YJUD,26,2
RAA,UMB,25,10
RAIR,SBP,71,19
RAIR,SBPY,65,8
RAJP,VBW,17,22
RAJP,SUAL,7,2
RAJP,VID,16,16
RAJP,RN,64,8
RANI,SOS,24,6
RASP,SA,26,6
RBD,SAN,9,1
RBL,UCR,38,4
RBR,RKY,11,2
RBZ,SPJ,16,2
RC,YG,69,42
RC,WADI,108,14
RC,SADP,46,8
RC,VKB,210,4
RC,SEM,135,2
RC,SC,283,2
RCF,SQR,19,4
RCP,UCR,10,1
RDD,SES,15,4
RDDE,SNP,11,1
RDG,SLM,23,7
RDHP,SNLR,43,2
RDHP,SIOB,134,2
RDL,SLW,23,12
RDM,SKZR,73,21
RDM,WL,101,36
RDM,RGPM,10,2
REG,YLM,9,2
REI,SYA,19,2
REJ,SRJN,4,2
REWA,STA,49,22
REWA,TZR,12,6
RGBP,VNGP,12,2
RGBP,TGBP,22,2
RGD,SILO,6,2
RGDA,THV,19,4
RGDA,TKRI,90,6
RGDA,SPRD,9,10
RGH,SGL,14,4
RGH,RXL,15,4
RGI,SHV,20,2
RGL,SBP,23,16
RGL,SSN,9,2
RGL,SBPY,19,2
RGO,TR,13,2
RGP,ZN,12,6
RGS,SMPR,10,13
RGS,SIKR,50,20
RGS,RNW,32,8
RGV,SRGR,11,8
RHA,SDAH,76,2
RHE,TATA,20,6
RHG,SRRG,6,2
RIG,SKT,50,2
RIKA,SHDR,8,1
RJAP,RRGA,5,3
RJP,RU,74,12
RJPM,SVPR,11,15
RJPM,SNKL,33,17
RJPM,SVKS,28,2
RJR,RTGH,17,18
RJR,SDGH,47,18
RJT,WKR,41,63
RJT,SUNR,116,31
RJT,SDD,29,1
RJT,WTJ,52,2
RJY,SLO,51,123
RJY,VSKP,201,40
RJY,TDD,42,44
RJY,RYP,156,2
RJY,TNKU,39,6
RJY,TUNI,104,2
RK,SRE,35,64
RK,TPZ,32,22
RKD,VV,7,2
RKK,RMN,5,2
RKMP,VGLJ,295,14
RKMP,SJP,89,4
RKO,SFX,2,1
RKSH,RWL,12,2
RKSN,SINI,16,12
RKSN,TATA,42,2
RLA,SVKD,38,4
RLL,VRN,7,2
RLO,VML,6,2
RLP,SOQ,9,1
RMA,SGZ,61,18
RMB,SDLP,29,4
RMD,RMM,54,12
RMGM,SBC,44,2
RMH,SOG,10,1
RMNP,SC,75,2
RMP,TAZ,11,6
RMV,TGU,17,1
RMY,TDU,11,1
RMY,VKB,31,1
RN,SGR,33,32
RN,SWV,161,4
RN,THVM,192,4
RN,VEER,157,2
RN,SNDD,129,6
RN,VID,47,2
RNC,TIS,10,2
RNC,ROU,169,6
RNG,UDL,7,16
RNJ,RTM,32,2
RNL,TISI,10,4
RNO,VDA,8,2
RNPR,STN,11,2
RNPR,SLS,8,2
RNR,UBL,108,2
RNRD,TKA,11,2
RNT,SWM,10,2
RNY,TNL,39,10
RNY,ULG,61,10
RNY,RPAN,123,2
ROA,SPJ,29,3
ROHA,VEER,47,2
ROHN,SPZ,5,1
ROI,SIP,10,6
ROI,STW,9,6
ROK,SPZ,22,6
ROK,SSB,60,6
ROK,SMF,10,1
ROP,TKH,6,2
ROZA,SPN,7,6
ROZA,SPC,79,2
RPAN,VNE,51,14
RPAN,ULG,62,6
RPAR,SIR,48,2
RPH,SNT,28,24
RPH,TPF,6,5
RPH,SDLE,7,1
RPH,SURI,47,10
RPJ,UBC,20,32
RPJ,SIR,25,31
RPJ,UMB,28,28
RPMN,SMQL,43,2
RPMN,TPZ,20,2
RPR,TWG,8,1
RPR,SKRI,6,1
RPRL,UGD,4,2
RPZ,UDZ,5,33
RRB,TKE,24,15
RRB,TK,141,1
RRL,TAR,6,2
RRS,TQA,12,2
RSG,VSU,6,3
RSNR,SRW,34,4
RSNR,SOG,56,4
RSR,RTP,13,2
RSYI,SMNE,6,6
RTGH,SDGH,64,8
RTGH,SUJH,45,14
RTGH,TLC,32,2
RTM,UJN,97,25
RTM,SVA,119,2
RTM,SGZ,133,6
RU,TRT,53,6
RU,SMVB,347,2
RU,TPTY,9,94
RU,YPD,9,1
RUB,SNIE,7,1
RUI,SNKR,8,3
RUI,SNTD,8,3
RV,SAV,18,2
RV,WGA,10,2
RWJ,SWM,15,4
RWL,YNRK,11,4
RWL,VRH,6,8
RWO,WSJ,20,2
RWTB,ULG,12,2
RXL,SGL,29,5
RXL,SMI,86,9
RXL,STF,17,2
RXM,SSL,7,1
RYP,WL,198,4
SA,SGE,39,7
SA,TPT,114,12
SA,SLY,90,4
SA,SXT,6,2
SA,WFD,239,2
SA,SMVB,255,2
SAB,SYM,11,2
SADP,YG,24,14
SAG,SFMU,13,10
SAGM,STA,5,2
SAH,VR,17,4
SAH,VTN,9,5
